date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2018-03,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-04,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-05,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-06,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-07,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-08,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-09,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-10,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-11,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-12,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-13,14.0,5.0,15.0,10.0,5.0,0.0,2.0,3.0,11.0,10.0,33.0,5.0,20.0,0.0,50.0,5.0,3.0,0.0,0.0,14.0,9.0,0.0,16.0,2.0,8.0,24.0,1.0,1.0,4.0,2.0,2.0,37.0,10.0,5.0,17.0,6.0,8.0,10.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,59.0,6.0,2.0,12.0,3.0,11.0,15.0,8.0,3.0,2.0,11.0,63.0,0.0,0.0,66.0,1.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,78.0,4.0,1.0,16.0,46.0,4.0,13.0,4.0,8.0,0.0,92.0,0.0,0.0,2.0,0.0,3.0,8.0,51.0,1.0,5.0,1.0,10.0,9.0,20.0,8.0,2.0,5.0,2.0,62.0
2018-14,11.0,0.0,19.0,10.0,5.0,0.0,1.0,2.0,7.0,26.0,40.0,0.0,14.0,0.0,44.0,4.0,3.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,10.0,20.0,1.0,1.0,1.0,1.0,5.0,38.0,4.0,3.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,55.0,8.0,1.0,7.0,0.0,11.0,13.0,8.0,2.0,0.0,5.0,40.0,0.0,0.0,66.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,75.0,4.0,1.0,12.0,38.0,5.0,9.0,3.0,10.0,0.0,91.0,0.0,1.0,3.0,1.0,4.0,6.0,44.0,0.0,4.0,2.0,6.0,7.0,17.0,7.0,1.0,3.0,3.0,59.0
2018-15,11.0,0.0,19.0,10.0,5.0,0.0,1.0,2.0,7.0,26.0,40.0,0.0,14.0,0.0,44.0,4.0,3.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,10.0,20.0,1.0,1.0,1.0,1.0,5.0,38.0,4.0,3.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,55.0,8.0,1.0,7.0,0.0,11.0,13.0,8.0,2.0,0.0,5.0,40.0,0.0,0.0,66.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,75.0,4.0,1.0,12.0,38.0,5.0,9.0,3.0,10.0,0.0,91.0,0.0,1.0,3.0,1.0,4.0,6.0,44.0,0.0,4.0,2.0,6.0,7.0,17.0,7.0,1.0,3.0,3.0,59.0
2018-16,11.0,0.0,19.0,10.0,5.0,0.0,1.0,2.0,7.0,26.0,40.0,0.0,14.0,0.0,44.0,4.0,3.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,10.0,20.0,1.0,1.0,1.0,1.0,5.0,38.0,4.0,3.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,55.0,8.0,1.0,7.0,0.0,11.0,13.0,8.0,2.0,0.0,5.0,40.0,0.0,0.0,66.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,75.0,4.0,1.0,12.0,38.0,5.0,9.0,3.0,10.0,0.0,91.0,0.0,1.0,3.0,1.0,4.0,6.0,44.0,0.0,4.0,2.0,6.0,7.0,17.0,7.0,1.0,3.0,3.0,59.0
2018-17,11.0,0.0,19.0,10.0,5.0,0.0,1.0,2.0,7.0,26.0,40.0,0.0,14.0,0.0,44.0,4.0,3.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,10.0,20.0,1.0,1.0,1.0,1.0,5.0,38.0,4.0,3.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,55.0,8.0,1.0,7.0,0.0,11.0,13.0,8.0,2.0,0.0,5.0,40.0,0.0,0.0,66.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,75.0,4.0,1.0,12.0,38.0,5.0,9.0,3.0,10.0,0.0,91.0,0.0,1.0,3.0,1.0,4.0,6.0,44.0,0.0,4.0,2.0,6.0,7.0,17.0,7.0,1.0,3.0,3.0,59.0
2018-18,11.0,0.0,19.0,10.0,5.0,0.0,1.0,2.0,7.0,26.0,40.0,0.0,14.0,0.0,44.0,4.0,3.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,10.0,20.0,1.0,1.0,1.0,1.0,5.0,38.0,4.0,3.0,14.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,55.0,8.0,1.0,7.0,0.0,11.0,13.0,8.0,2.0,0.0,5.0,40.0,0.0,0.0,66.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,75.0,4.0,1.0,12.0,38.0,5.0,9.0,3.0,10.0,0.0,91.0,0.0,1.0,3.0,1.0,4.0,6.0,44.0,0.0,4.0,2.0,6.0,7.0,17.0,7.0,1.0,3.0,3.0,59.0
2018-19,8.0,5.0,15.0,0.0,10.0,0.0,1.0,1.0,5.0,23.0,38.0,5.0,5.0,0.0,36.0,2.0,2.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,6.0,18.0,1.0,0.0,2.0,0.0,2.0,34.0,3.0,2.0,19.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,54.0,8.0,1.0,6.0,0.0,3.0,5.0,3.0,2.0,0.0,12.0,36.0,0.0,0.0,58.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,73.0,3.0,1.0,5.0,39.0,3.0,11.0,0.0,8.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,35.0,0.0,3.0,1.0,3.0,4.0,10.0,7.0,2.0,2.0,1.0,52.0
2018-20,8.0,5.0,15.0,0.0,10.0,0.0,1.0,1.0,5.0,23.0,38.0,5.0,5.0,0.0,36.0,2.0,2.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,6.0,18.0,1.0,0.0,2.0,0.0,2.0,34.0,3.0,2.0,19.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,54.0,8.0,1.0,6.0,0.0,3.0,5.0,3.0,2.0,0.0,12.0,36.0,0.0,0.0,58.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,73.0,3.0,1.0,5.0,39.0,3.0,11.0,0.0,8.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,35.0,0.0,3.0,1.0,3.0,4.0,10.0,7.0,2.0,2.0,1.0,52.0
2018-21,8.0,5.0,15.0,0.0,10.0,0.0,1.0,1.0,5.0,23.0,38.0,5.0,5.0,0.0,36.0,2.0,2.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,6.0,18.0,1.0,0.0,2.0,0.0,2.0,34.0,3.0,2.0,19.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,54.0,8.0,1.0,6.0,0.0,3.0,5.0,3.0,2.0,0.0,12.0,36.0,0.0,0.0,58.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,73.0,3.0,1.0,5.0,39.0,3.0,11.0,0.0,8.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,35.0,0.0,3.0,1.0,3.0,4.0,10.0,7.0,2.0,2.0,1.0,52.0
2018-22,8.0,5.0,15.0,0.0,10.0,0.0,1.0,1.0,5.0,23.0,38.0,5.0,5.0,0.0,36.0,2.0,2.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,6.0,18.0,1.0,0.0,2.0,0.0,2.0,34.0,3.0,2.0,19.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,54.0,8.0,1.0,6.0,0.0,3.0,5.0,3.0,2.0,0.0,12.0,36.0,0.0,0.0,58.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,73.0,3.0,1.0,5.0,39.0,3.0,11.0,0.0,8.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,35.0,0.0,3.0,1.0,3.0,4.0,10.0,7.0,2.0,2.0,1.0,52.0
2018-23,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,22.0,40.0,5.0,5.0,0.0,31.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,9.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,32.0,3.0,4.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,47.0,6.0,0.0,5.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,46.0,0.0,0.0,59.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,74.0,3.0,1.0,7.0,37.0,4.0,4.0,1.0,7.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,26.0,0.0,3.0,1.0,3.0,5.0,10.0,4.0,1.0,3.0,1.0,61.0
2018-24,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,22.0,40.0,5.0,5.0,0.0,31.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,9.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,32.0,3.0,4.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,47.0,6.0,0.0,5.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,46.0,0.0,0.0,59.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,74.0,3.0,1.0,7.0,37.0,4.0,4.0,1.0,7.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,26.0,0.0,3.0,1.0,3.0,5.0,10.0,4.0,1.0,3.0,1.0,61.0
2018-25,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,22.0,40.0,5.0,5.0,0.0,31.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,9.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,32.0,3.0,4.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,47.0,6.0,0.0,5.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,46.0,0.0,0.0,59.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,74.0,3.0,1.0,7.0,37.0,4.0,4.0,1.0,7.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,26.0,0.0,3.0,1.0,3.0,5.0,10.0,4.0,1.0,3.0,1.0,61.0
2018-26,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,22.0,40.0,5.0,5.0,0.0,31.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,9.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,32.0,3.0,4.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,47.0,6.0,0.0,5.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,46.0,0.0,0.0,59.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,74.0,3.0,1.0,7.0,37.0,4.0,4.0,1.0,7.0,0.0,95.0,0.0,0.0,2.0,0.0,2.0,4.0,26.0,0.0,3.0,1.0,3.0,5.0,10.0,4.0,1.0,3.0,1.0,61.0
2018-27,10.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,9.0,10.0,22.0,5.0,10.0,0.0,30.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,31.0,3.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,49.0,4.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,0.0,9.0,38.0,0.0,0.0,57.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,5.0,31.0,6.0,6.0,1.0,10.0,0.0,95.0,0.0,0.0,2.0,0.0,5.0,5.0,26.0,0.0,4.0,2.0,4.0,4.0,10.0,7.0,2.0,2.0,2.0,55.0
2018-28,10.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,9.0,10.0,22.0,5.0,10.0,0.0,30.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,31.0,3.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,49.0,4.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,0.0,9.0,38.0,0.0,0.0,57.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,5.0,31.0,6.0,6.0,1.0,10.0,0.0,95.0,0.0,0.0,2.0,0.0,5.0,5.0,26.0,0.0,4.0,2.0,4.0,4.0,10.0,7.0,2.0,2.0,2.0,55.0
2018-29,10.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,9.0,10.0,22.0,5.0,10.0,0.0,30.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,31.0,3.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,49.0,4.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,0.0,9.0,38.0,0.0,0.0,57.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,5.0,31.0,6.0,6.0,1.0,10.0,0.0,95.0,0.0,0.0,2.0,0.0,5.0,5.0,26.0,0.0,4.0,2.0,4.0,4.0,10.0,7.0,2.0,2.0,2.0,55.0
2018-30,10.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,9.0,10.0,22.0,5.0,10.0,0.0,30.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,31.0,3.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,49.0,4.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,0.0,9.0,38.0,0.0,0.0,57.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,5.0,31.0,6.0,6.0,1.0,10.0,0.0,95.0,0.0,0.0,2.0,0.0,5.0,5.0,26.0,0.0,4.0,2.0,4.0,4.0,10.0,7.0,2.0,2.0,2.0,55.0
2018-31,10.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,9.0,10.0,22.0,5.0,10.0,0.0,30.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,31.0,3.0,0.0,14.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,49.0,4.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,0.0,9.0,38.0,0.0,0.0,57.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,5.0,31.0,6.0,6.0,1.0,10.0,0.0,95.0,0.0,0.0,2.0,0.0,5.0,5.0,26.0,0.0,4.0,2.0,4.0,4.0,10.0,7.0,2.0,2.0,2.0,55.0
2018-32,24.0,10.0,15.0,5.0,5.0,0.0,1.0,2.0,30.0,15.0,22.0,0.0,5.0,0.0,39.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,2.0,9.0,35.0,1.0,0.0,3.0,2.0,2.0,41.0,8.0,1.0,21.0,4.0,3.0,21.0,0.0,0.0,1.0,9.0,7.0,0.0,46.0,48.0,9.0,1.0,11.0,1.0,5.0,12.0,4.0,0.0,0.0,7.0,65.0,0.0,0.0,60.0,0.0,4.0,3.0,30.0,2.0,0.0,0.0,0.0,74.0,6.0,1.0,7.0,48.0,7.0,11.0,1.0,10.0,0.0,88.0,0.0,0.0,3.0,1.0,14.0,6.0,34.0,1.0,4.0,1.0,10.0,12.0,19.0,9.0,1.0,3.0,2.0,76.0
2018-33,24.0,10.0,15.0,5.0,5.0,0.0,1.0,2.0,30.0,15.0,22.0,0.0,5.0,0.0,39.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,2.0,9.0,35.0,1.0,0.0,3.0,2.0,2.0,41.0,8.0,1.0,21.0,4.0,3.0,21.0,0.0,0.0,1.0,9.0,7.0,0.0,46.0,48.0,9.0,1.0,11.0,1.0,5.0,12.0,4.0,0.0,0.0,7.0,65.0,0.0,0.0,60.0,0.0,4.0,3.0,30.0,2.0,0.0,0.0,0.0,74.0,6.0,1.0,7.0,48.0,7.0,11.0,1.0,10.0,0.0,88.0,0.0,0.0,3.0,1.0,14.0,6.0,34.0,1.0,4.0,1.0,10.0,12.0,19.0,9.0,1.0,3.0,2.0,76.0
2018-34,24.0,10.0,15.0,5.0,5.0,0.0,1.0,2.0,30.0,15.0,22.0,0.0,5.0,0.0,39.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,2.0,9.0,35.0,1.0,0.0,3.0,2.0,2.0,41.0,8.0,1.0,21.0,4.0,3.0,21.0,0.0,0.0,1.0,9.0,7.0,0.0,46.0,48.0,9.0,1.0,11.0,1.0,5.0,12.0,4.0,0.0,0.0,7.0,65.0,0.0,0.0,60.0,0.0,4.0,3.0,30.0,2.0,0.0,0.0,0.0,74.0,6.0,1.0,7.0,48.0,7.0,11.0,1.0,10.0,0.0,88.0,0.0,0.0,3.0,1.0,14.0,6.0,34.0,1.0,4.0,1.0,10.0,12.0,19.0,9.0,1.0,3.0,2.0,76.0
2018-35,24.0,10.0,15.0,5.0,5.0,0.0,1.0,2.0,30.0,15.0,22.0,0.0,5.0,0.0,39.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,2.0,9.0,35.0,1.0,0.0,3.0,2.0,2.0,41.0,8.0,1.0,21.0,4.0,3.0,21.0,0.0,0.0,1.0,9.0,7.0,0.0,46.0,48.0,9.0,1.0,11.0,1.0,5.0,12.0,4.0,0.0,0.0,7.0,65.0,0.0,0.0,60.0,0.0,4.0,3.0,30.0,2.0,0.0,0.0,0.0,74.0,6.0,1.0,7.0,48.0,7.0,11.0,1.0,10.0,0.0,88.0,0.0,0.0,3.0,1.0,14.0,6.0,34.0,1.0,4.0,1.0,10.0,12.0,19.0,9.0,1.0,3.0,2.0,76.0
2018-36,37.0,0.0,15.0,10.0,5.0,1.0,2.0,3.0,23.0,17.0,26.0,7.0,10.0,0.0,42.0,8.0,3.0,0.0,0.0,26.0,12.0,0.0,25.0,1.0,11.0,39.0,0.0,0.0,7.0,2.0,3.0,43.0,9.0,4.0,20.0,7.0,11.0,35.0,0.0,0.0,2.0,10.0,9.0,0.0,86.0,37.0,12.0,1.0,12.0,1.0,13.0,16.0,5.0,4.0,0.0,3.0,53.0,0.0,0.0,61.0,1.0,6.0,3.0,51.0,5.0,0.0,0.0,0.0,75.0,7.0,1.0,17.0,43.0,4.0,16.0,6.0,12.0,0.0,88.0,0.0,0.0,2.0,0.0,15.0,8.0,40.0,1.0,5.0,2.0,10.0,14.0,28.0,11.0,3.0,5.0,1.0,72.0
